CP,MA,MACD,K,D,R,Trend
484.6000061,481.1400045,4.028797376,69.54733492,71.85757824,30.45266508,0
483.1000061,482.2400045,3.739718013,59.36074714,63.14817884,40.63925286,0
478.7000122,482.9733378,3.1196168,16.87507629,48.59438612,83.12492371,0
474.7000122,483.086672,2.279143009,-6.789967636,23.1486186,106.7899676,0
472.2999878,482.6533386,1.403224068,6.635040244,5.573382967,93.36495976,1
478.5,482.0600037,1.1955595,47.47084207,15.77197156,52.52915793,1
482,481.6600037,1.29843701,61.08951265,38.39846499,38.91048735,1
492.7999878,481.6533366,2.225779532,92.3344555,66.96493674,7.665544499,1
506.7000122,482.5733358,4.035798789,107.1618338,86.86193397,-7.161833774,0
506.7000122,484.5200033,5.407913035,95.05888097,98.18505675,4.941119026,0
505.1000061,486.1533366,6.293666866,91.29416073,97.83829183,8.705839269,1
506.1000061,487.493337,6.995682923,93.64710191,93.3333812,6.352898093,1
507.7000122,488.6200033,7.593608436,90.78951507,91.91025924,9.210484928,0
505.6000061,489.8733378,7.808009893,86.18423915,90.20695204,13.81576085,1
508.7000122,491.086672,8.134302006,92.98249723,89.98541715,7.017502766,0
500.7000122,492.886672,7.659068739,75.43863993,84.86845877,24.56136007,0
497.1000061,493.9600057,6.912272174,67.54389076,78.65500931,32.45610924,0
495.6000061,494.893339,6.128744698,64.25441752,69.07898274,35.74558248,1
496,496.0200053,5.476934996,65.131597,65.64330176,34.868403,1
496.2999878,497.4400045,4.927773315,65.78946488,65.05849313,34.21053512,1
500,499.0400045,4.736519145,70.17544933,67.0321704,29.82455067,1
502.3999939,500.4733378,4.724151213,69.25565736,68.40685719,30.74434264,1
505,501.8333374,4.86803265,72.28917435,70.57342701,27.71082565,1
510.2999878,502.6466715,5.348075166,93.5742711,78.37303427,6.425728898,0
505.2999878,502.8866699,5.264369728,70.11496134,78.65946893,29.88503866,1
510.7000122,502.793335,5.569566905,90.80472941,84.83132062,9.195270589,0
505.8999939,503.1666687,5.362303211,72.41383745,77.77784274,27.58616255,0
503.7999878,503.1533346,4.971286403,64.36782953,75.86213213,35.63217047,0
494.3999939,502.8933329,3.858424303,28.35249356,55.04472018,71.64750644,0
487.7000122,502.1466654,2.408081677,7.636394305,33.45223913,92.36360569,0
483.2999878,500.7466654,0.893331726,-2.405542249,11.19444854,102.4055422,0
481.3999939,499.5866638,-0.455185061,3.647364818,2.959405625,96.35263518,0
479.7999878,498.5399963,-1.634163828,7.242279215,2.828033928,92.75772079,0
473.6000061,497.4866618,-3.033827625,1.496275483,4.128639839,98.50372452,1
476,495.9933289,-3.904404277,7.481301313,5.40661867,92.51869869,0
476,494.6399963,-4.541985365,7.481301313,5.486292703,92.51869869,0
471.3999939,493.0399963,-5.356706245,-1.459869732,4.500910965,101.4598697,0
470.8999939,490.9733297,-5.973861279,4.308378568,3.443270049,95.69162143,1
472.6000061,488.6999959,-6.253695602,8.163283666,3.6705975,91.83671633,1
478.2999878,486.1866638,-5.946972437,21.62787859,11.36651361,78.37212141,0
478.2000122,484.3866638,-5.64686576,21.39537723,17.06217983,78.60462277,1
486,482.2199972,-4.725166451,41.46341463,28.16222348,58.53658537,0
479.6000061,480.8933309,-4.459730136,29.60896569,30.82258585,70.39103431,0
472,479.2799988,-4.807212369,11.11111111,27.39449715,88.88888889,0
470.7999878,477.7866659,-5.120400706,9.478670244,16.73291568,90.52132976,0
467.8999939,476.6599976,-5.538762583,4.368901116,8.319560824,95.63109888,0
466.6000061,475.6333313,-5.907121911,7.079671112,6.975747491,92.92032889,1
467.1000061,474.6466654,-6.088518856,9.292059895,6.913544041,90.7079401,0
462.2000122,473.8,-6.552136843,7.636385831,8.002705613,92.36361417,1
462.3999939,473.0400004,-6.824749127,8.363591974,8.430679234,91.63640803,1
466.2000122,472.1333333,-6.657423967,22.18184038,12.72727273,77.81815962,1
468.1000061,471.4800008,-6.298894213,29.09090909,19.87878048,70.90909091,0
467,471.2600016,-6.033962337,25.0908869,25.45454545,74.9091131,0
465.7999878,471.000002,-5.853358994,20.72720614,24.96966738,79.27279386,1
468.3999939,470.5466675,-5.437747808,30.18177379,25.33328894,69.81822621,1
469.5,469.8866679,-4.962408098,34.18179599,28.36359197,65.81820401,1
472.8999939,469.3066671,-4.262214702,47.23241664,37.19866214,52.76758336,1
474.8999939,468.4333333,-3.505513726,72.90638765,51.44020009,27.09361235,1
478,468.1199992,-2.625414028,97.28260779,72.47380403,2.717392206,1
478.6000061,468.5199992,-1.858094244,89.37205973,86.52035172,10.62794027,1
484.5,469.0400004,-0.765088128,88.72725053,91.79397269,11.27274947,0
482.5,470.1466675,-0.059569512,70.21943004,82.77291343,29.78056996,0
476.2000122,471.2066671,-0.008697035,50.47024823,69.80564293,49.52975177,0
471.3999939,471.8133341,-0.351648014,35.423166,52.03761476,64.576834,0
469.1000061,472.4266663,-0.799809225,26.12905195,37.34082206,73.87094805,0
463.7000122,472.8733337,-1.57258679,9.294946408,23.61572145,90.70505359,1
470.5,472.7066671,-1.617668913,31.08977055,22.1712563,68.91022945,1
476.2000122,472.8666667,-1.179852863,49.3590333,29.91458342,50.6409667,1
478.6000061,473.4800008,-0.631936468,57.05131842,45.83337409,42.94868158,1
483.2999878,474.3333354,0.179471628,72.1153564,59.50856937,27.8846436,0
473.3999939,475.3266683,0.023401858,40.38461915,56.51709799,59.61538085,1
480.2000122,475.5866679,0.443309888,62.1795411,58.22650555,37.8204589,1
487.7999878,476.0733358,1.373511555,86.53842768,63.03419598,13.46157232,0
486.2999878,476.9333354,1.966991361,74.5613769,74.42644856,25.4386231,0
486.1000061,477.4866679,2.393599607,73.97663532,78.3588133,26.02336468,1
499.8999939,477.9866679,3.801413075,97.26366724,81.93389315,2.73633276,0
491.5,479.0133341,4.190994905,66.59437775,79.27822677,33.40562225,0
471.3999939,479.6133341,2.845042918,22.9935026,62.2838492,77.0064974,0
456.8999939,479.2933329,0.601404833,1.768161109,30.45201382,98.23183889,1
459,478.3266663,-0.995763036,5.893910333,10.21852468,94.10608967,0
442.2999878,477.6533325,-3.567952363,0.462230849,2.708100764,99.53776915,1
444.7999878,476.2266642,-5.343109785,6.193318308,4.183153164,93.80668169,0
439.6000061,474.5133301,-7.087825852,-0.148818647,2.16891017,100.1488186,1
441.1000061,472.0733297,-8.254337575,3.377412782,3.140637481,96.62258722,0
440,469.5733297,-9.161954511,2.902757877,2.043784004,97.09724212,0
438.2999878,466.6866638,-9.904254172,0.435395965,2.238522208,99.56460404,1
439.7000122,464.3466634,-10.26127613,3.030312371,2.122822071,96.96968763,1
442,461.6466634,-10.24058176,6.34919866,3.271635665,93.65080134,1
445.2999878,458.5933309,-9.84441954,11.11108665,6.830199226,88.88891335,1
445.7000122,455.8599976,-9.389938141,11.68832255,9.71620262,88.31167745,0
439.6000061,453.1666646,-9.413465302,3.719608484,8.839672562,96.28039152,0
431.2000122,449.1466654,-9.994707289,-0.156947515,5.083661175,100.1569475,0
430.1000061,445.1266663,-10.42394629,2.500013872,2.020891614,97.49998613,0
424,442.3733337,-11.12806341,-2.791894096,-0.149609246,102.7918941,0
420.1000061,440.1800008,-11.86401721,2.682941716,0.797020497,97.31705828,1
422,437.5866679,-12.15385025,10.05747479,3.316174137,89.94252521,1
426.3999939,436.2333354,-11.89142534,22.70113985,11.81385212,77.29886015,1
428.7000122,435.0066691,-11.36682971,29.31039019,20.68966828,70.68960981,1
429,434.2800028,-10.80235457,30.17242438,27.39465147,69.82757562,1
432.6000061,433.4733358,-9.94981824,40.51727313,33.33336256,59.48272687,0
427.5,432.9800028,-9.575326521,25.86207804,32.18392518,74.13792196,0
422,432.2600037,-9.611547236,10.05747479,25.47894199,89.94252521,0
417.8999939,431.0800028,-9.857458002,5.093819084,13.67112397,94.90618092,1
419.5,429.4733358,-9.810151613,9.383381087,8.178224988,90.61661891,0
416.8999939,427.7533366,-9.868699498,2.647040872,5.708080348,97.35295913,0
414.7999878,425.8333354,-9.969628391,1.449252928,4.493224962,98.55074707,0
410.6000061,424.1800008,-10.27013101,3.886949039,2.661080946,96.11305096,1
415.2999878,422.8066671,-10.01360169,24.49661337,9.944271778,75.50338663,1
416.2999878,421.8199992,-9.618729981,27.85231944,18.74529395,72.14768056,0
411.2000122,421.306665,-9.606578063,10.7383004,21.02907773,89.2616996,1
412,420.7133321,-9.423763966,13.42282429,17.33781471,86.57717571,0
410.3999939,420.0466654,-9.300776041,8.053674093,10.73826626,91.94632591,1
411.2000122,418.9799988,-9.034607106,10.7383004,10.73826626,89.2616996,1
413.7000122,417.8133321,-8.523681506,19.12756558,12.63984669,80.87243442,0
413.1000061,416.7933329,-8.074111435,17.11412145,15.65999581,82.88587855,0
408.3999939,415.4933329,-8.004801254,6.220039103,14.15390871,93.7799609,1
414,414.2199992,-7.412551465,42.77110538,22.03508864,57.22889462,1
420.6000061,413.6866659,-6.337568364,82.53016367,43.84043605,17.46983633,1
422,413.8666667,-5.31144171,69.58524244,64.9621705,30.41475756,0
411.8999939,414.0333333,-5.252665569,23.04146169,58.3856226,76.95853831,1
418.8999939,413.7,-4.58835189,55.29950806,49.3087374,44.70049194,1
428.3999939,413.9733337,-3.257754542,85.65734969,54.66610648,14.34265031,0
406.6000061,415.1599996,-3.917168699,4.69796802,48.55160859,95.30203198,0
396.8999939,414.5800008,-5.162953771,0,30.11843924,100,1
397,413.2866679,-6.072181432,5.47266552,3.39021118,94.52733448,0
392,412.3400004,-7.114201036,-6.172839506,-0.233391329,106.1728395,0
389.6000061,411.0066671,-8.04097715,-2.022458194,-0.90754406,102.0224582,1
391.1000061,409.6200012,-8.555790605,6.196569771,-0.666242643,93.80343023,0
390.8999939,408.2800008,-8.877587982,5.769193149,3.314434909,94.23080685,0
388.8999939,406.7599996,-9.188083501,1.495687761,4.487150227,98.50431224,0
387.7000122,405.1466654,-9.422366751,3.073771261,3.44621739,96.92622874,0
387,403.7666667,-9.554386035,1.639319658,2.069592893,98.36068034,1
387.3999939,401.9666667,-9.517029709,2.658462076,2.457184332,97.34153792,1
391.2999878,399.7533325,-9.06819513,10.63391071,4.977230816,89.36608929,1
391.8999939,397.706665,-8.565339116,11.86091721,8.38443,88.13908279,0
391.5,396.3733317,-8.10566125,11.04293368,11.17925387,88.95706632,1
392,394.5466654,-7.613256525,12.0654287,11.65642653,87.9345713,0
387.2000122,392.1199992,-7.523613599,5.263188635,9.457183671,94.73681136,0
380.7999878,390.8266663,-7.878184609,-5.504646234,3.941323699,105.5046462,0
380.1000061,389.7533325,-8.122041522,-0.423755114,-0.221737571,100.4237551,0
376.5,388.6266663,-8.507718605,1.612839714,-1.438520545,98.38716029,0
376.2000122,387.5933329,-8.736863851,1.063895409,0.750993336,98.93610459,0
376.2000122,386.7,-8.816828203,5.583792517,2.753509213,94.41620748,1
377.5,385.7066671,-8.675298931,14.77833401,7.142007312,85.22166599,0
374.7999878,384.8133341,-8.680935958,7.407302752,9.256476426,92.59269725,1
379.2999878,383.8733337,-8.227450028,37.49996924,19.895202,62.50003076,0
379.2999878,383.3133321,-7.778394669,37.49996924,27.46908041,62.50003076,1
379.5,382.799998,-7.321972606,38.30647047,37.76880298,61.69352953,0
377.3999939,382.2733317,-7.048457544,29.83869975,35.21504649,70.16130025,1
379.1000061,381.3466654,-6.618227304,36.69359106,34.94625376,63.30640894,0
374.8999939,380.4933329,-6.540774645,19.75804963,28.76344681,80.24195037,0
370.5,379.3866659,-6.756550284,2.016130025,19.4892569,97.98386998,0
368.1000061,377.9533325,-7.040060052,-4.411736107,5.787481183,104.4117361,0
366.8999939,376.6799988,-7.277681955,1.307070909,-0.362845058,98.69292909,0
366.3999939,375.7533325,-7.420802455,-1.29878108,-1.467815426,101.2987811,1
369.7999878,374.8399984,-7.177141767,29.47964847,9.829312765,70.52035153,0
365.1000061,374.3933309,-7.279376044,6.11114502,11.4306708,93.88885498,1
369.2000122,373.6533305,-6.949452257,28.88895671,21.49325006,71.11104329,1
370.7999878,373.1866638,-6.484135543,37.77770996,24.25927056,62.22229004,0
365.1000061,372.7399963,-6.500377277,6.11114502,24.25927056,93.88885498,0
347.8999939,372.0933309,-7.811104655,-6.562519073,12.44211197,106.5625191,1
348.3999939,369.999998,-8.709126337,6.406652323,1.985092756,93.59334768,0
348.1000061,367.9399984,-9.337385925,5.571031588,1.805054946,94.42896841,0
337.3999939,365.8466654,-10.57676537,-6.190490723,1.929064396,106.1904907,1
340.2000122,363.1799988,-11.20389293,11.06385576,3.481465542,88.93614424,1
355.3999939,360.5866659,-10.35501834,48.68734336,17.85356947,51.31265664,1
355.6000061,359.2866659,-9.555984358,51.50001526,37.08373813,48.49998474,0
352.1000061,358.2933329,-9.100262757,42.75001526,47.64579129,57.24998474,0
344.5,357.2266663,-9.245777513,23.75,39.33334351,76.25,0
344.3999939,355.7333333,-9.26239751,23.49998474,30,76.50001526,0
341.3999939,354.2666667,-9.409180727,15.99998474,21.08332316,84.00001526,0
339.8999939,352.3733337,-9.536612812,12.24998474,17.24998474,87.75001526,0
338.2000122,350.6933329,-9.663384491,8.000030518,12.08333333,91.99996948,0
334.8999939,348.6266663,-9.915832316,-0.250015259,6.666666667,100.2500153,0
332.6000061,346.2333333,-10.18409294,1.432665007,3.060893422,98.56733499,0
332.1000061,344.0666667,-10.31809665,3.906249069,1.696299606,96.09375093,1
332.2000122,343.0133341,-10.29752247,4.296897817,3.211937298,95.70310218,0
331.7999878,341.9333354,-10.19596319,2.734302823,3.64581657,97.26569718,0
331.6000061,340.8466675,-10.0161536,1.953124534,2.994775058,98.04687547,0
331.1000061,340.4600016,-9.801018978,1.915708364,2.20104524,98.08429164,0
331.1000061,339.8533346,-9.520773687,1.915708364,1.928180421,98.08429164,1
333.8999939,338.2333354,-8.969348594,13.96219505,5.931203928,86.03780495,1
336.6000061,336.7866679,-8.219719999,27.82606042,14.56798795,72.17393958,0
336.5,335.7533346,-7.54670982,38.6502608,26.81283876,61.3497392,0
336.2000122,335.2200012,-6.957350902,41.66668433,36.04766852,58.33331567,1
336.3999939,334.6733358,-6.400363457,50.81959832,43.71218115,49.18040168,0
334.2999878,334.3400024,-6.058560521,37.96277982,43.48302082,62.03722018,0
328.7000122,333.9666687,-6.168444472,-4.629634862,28.05091442,104.6296349,1
329.1000061,333.3333354,-6.152331879,26.35133185,19.8948256,73.64866815,1
331.7000122,332.9466695,-5.862188114,43.91895514,21.88021738,56.08104486,1
331.7999878,332.8866699,-5.560086677,51.96838663,40.74622454,48.03161337,1
333.5,332.8666687,-5.124421196,65.35432882,53.74722353,34.64567118,0
331.7000122,332.9533346,-4.86827865,51.18117615,56.16796387,48.81882385,0
331.7000122,332.9466695,-4.612118209,51.18117615,55.90556037,48.81882385,1
331.8999939,332.9533366,-4.34291,52.7558374,51.70606323,47.2441626,0
331.2000122,333.0066691,-4.138339031,47.2441626,50.39372538,52.7558374,1
331.7000122,333.0133362,-3.891016032,51.18117615,50.39372538,48.81882385,1
332.1000061,332.8666707,-3.620994043,54.33073893,50.91869256,45.66926107,0
330.1000061,332.5666707,-3.527717624,38.8889158,48.1336103,61.1110842,1
332,332.1400045,-3.262869434,53.96826166,49.0626388,46.03173834,1
336,331.8600037,-2.699095274,91.52541496,61.46086414,8.474585038,1
336.7000122,331.8333374,-2.170791523,83.94171803,76.47846488,16.05828197,1
338.2000122,331.993339,-1.612481843,94.20298188,89.89003829,5.79701812,1
339.7000122,332.6266724,-1.037025747,101.7392366,93.2946455,-1.739236583,1
340,333.3333394,-0.550421225,96,97.31407282,4,0
339.7000122,333.886672,-0.186836409,88.63637415,95.45853691,11.36362585,0
337.7000122,334.4133403,-0.05939148,73.48487301,86.04041572,26.51512699,1
338.3999939,334.6933411,0.096974357,78.78775969,80.30300228,21.21224031,0
337.6000061,335.1400065,0.154561392,72.72725171,74.99996147,27.27274829,0
337.2999878,335.5333394,0.173984972,70.45438782,73.98979974,29.54561218,0
336.7000122,335.893339,0.139358841,63.04362248,68.74175401,36.95637752,1
338.8999939,336.2600057,0.286139086,78.98553289,70.82784773,21.01446711,1
339.7999878,336.7400045,0.469671394,85.50723356,75.84546298,14.49276644,0
338.3999939,337.2533366,0.496431708,71.07439476,78.52238707,28.92560524,0
334.3999939,337.8066691,0.192652105,23.63641912,60.07268248,76.36358088,1
335.2999878,337.9666687,0.024247062,22.68026642,39.1303601,77.31973358,0
334.7000122,337.9200012,-0.155831831,44.89805663,30.40491406,55.10194337,1
335.3999939,337.7866679,-0.239304427,49.65984276,39.0793886,50.34015724,1
337.1000061,337.6,-0.166362558,61.22456606,51.92748848,38.77543394,1
338.6000061,337.4266663,0.012339618,71.4286604,60.77102307,28.5713396,1
342.5,337.3333333,0.463318448,97.95926417,76.87083021,2.040735827,1
343.2000122,337.5199992,0.867210887,94.9686283,88.11885096,5.031371698,1
343.7999878,337.8866659,1.221629387,90.22981147,94.38590132,9.770188525,1
344.1000061,338.2466654,1.509319082,91.95405524,92.38416501,8.045944756,0
342.8999939,338.6799988,1.621789304,80.43474295,87.53953656,19.56525705,1
345.6000061,339.0533325,1.906810659,93.08516682,88.49132167,6.914833176,1
348.1000061,339.6466654,2.307818151,100.5025434,91.34081772,-0.502543388,0
347.7000122,340.2599996,2.563789544,79.03232158,90.87334393,20.96767842,0
338.2999878,340.7866679,1.985260459,41.12897867,73.55461454,58.87102133,0
332.1000061,340.7800008,1.014787446,16.1290402,45.43011348,83.8709598,0
329.8999939,340.6266683,0.067381264,7.258018867,21.50534591,92.74198113,0
319.2000122,340.2666687,-1.529216208,0,7.795686355,100,0
317.3999939,339.2333354,-2.906275902,2.203823862,3.153947576,97.79617614,0
317.3999939,338.0333354,-3.952048871,4.569845501,2.257889788,95.4301545,0
317.3999939,336.7200012,-4.726349074,4.569845501,3.781171621,95.4301545,1
318,335.3066671,-5.231269269,10.28277796,6.474156321,89.71722204,0
317.2000122,333.6733337,-5.6310631,8.226253751,7.692959072,91.77374625,1
317.2999878,331.9400004,-5.872144966,8.483260439,8.997430718,91.51673956,0
316.7999878,330.1733337,-6.033993778,7.197913194,7.969142461,92.80208681,1
317.2999878,328.3533325,-6.052148902,8.483260439,8.054811357,91.51673956,1
317.3999939,326.6466654,-5.989424948,10.57930385,8.753492493,89.42069615,0
316.8999939,324.7666646,-5.911912735,9.319857421,9.460807235,90.68014258,0
316.8999939,322.6866638,-5.783811568,10.0543014,9.984487557,89.9456986,1
317.7999878,320.6333293,-5.545740638,17.29315717,12.22243867,82.70684283,0
316.8999939,319.2666626,-5.367812891,17.37081601,14.90609153,82.62918399,0
314.5,318.2533285,-5.358691658,8.045944756,14.23663931,91.95405524,0
311.3999939,317.2266622,-5.537771616,8.60203057,11.33959711,91.39796943,0
311.1000061,316.706661,-5.638898568,21.21219594,12.62005709,78.78780406,0
310.3999939,316.2866618,-5.709709563,14.14136121,14.65186257,85.85863879,0
309.3999939,315.8199951,-5.779892427,4.04034488,13.13130068,95.95965512,0
309,315.2866618,-5.800919627,3.883440491,7.355048859,96.11655951,1
311.3999939,314.6866618,-5.559834078,31.81818182,13.2473224,68.18181818,1
313.1000061,314.2999939,-5.171975947,47.27283825,27.65815352,52.72716175,1
315.2000122,314.0199951,-4.641636742,66.36380282,48.48494096,33.63619718,1
319.2999878,313.9133301,-3.846169094,100,71.21221369,0,0
319.2999878,314.0466634,-3.179108468,92.68273923,86.34884735,7.317260766,1
319.7000122,314.1733297,-2.588342686,95.9349654,96.20590154,4.065034599,1
319.8999939,314.3599976,-2.080042264,97.56083037,95.392845,2.439169625,0
318.2000122,314.5599976,-1.793708082,78.62605734,90.70728437,21.37394266,1
319.7999878,314.5866659,-1.421297686,90.83960574,89.00883115,9.160394259,0
318.1000061,314.7799988,-1.24893711,77.86265233,82.4427718,22.13734767,0
309.7999878,315.0199992,-1.761773594,14.50376344,61.06867384,85.49623656,0
309.1000061,314.9133321,-2.199330364,14.38849553,35.58497043,85.61150447,0
308.7000122,314.7799988,-2.548990247,11.51084033,13.46769977,88.48915967,0
305.1000061,314.6666667,-3.081071951,3.636400627,9.845245495,96.36359937,1
305.5,314.3800008,-3.430924804,10.40456106,8.517267339,89.59543894,0
304.5,314.1466675,-3.745699264,4.624210159,6.221723948,95.37578984,0
304.2999878,313.6866679,-3.965586789,9.729663746,8.252811654,90.27033625,1
306.5,313.1,-3.917171919,21.62162162,11.99183184,78.37837838,0
301.6000061,312.5199992,-4.225482608,3.000030518,11.45043863,96.99996948,1
302.6000061,311.3400004,-4.339110839,12.38098145,12.33421119,87.61901855,1
304.1000061,310.2266683,-4.259029131,19.52383859,11.63495018,80.47616141,1
305,309.1866679,-4.075956722,23.80952381,18.57144795,76.19047619,0
302.7000122,308.193335,-4.069549083,13.17079125,18.83471788,86.82920875,1
306.6000061,307.1600016,-3.707041602,32.35298078,23.11109861,67.64701922,0
298.7000122,306.2800028,-4.010979224,0.943453264,15.4890751,99.05654674,0
297.1000061,304.9866699,-4.331033639,0.719468687,11.33863424,99.28053131,1
297.2000122,304.1400045,-4.52445432,3.521131301,1.72801775,96.4788687,1
297.7999878,303.3466715,-4.576572706,14.93499159,6.391863858,85.06500841,0
295,302.6200033,-4.788612375,15.873021,11.44304796,84.126979,0
294.2999878,301.9466695,-4.956010668,12.16925151,14.3257547,87.83074849,0
289.8999939,301.200002,-5.381681087,0,9.34742417,100,1
292.5,300.2266683,-5.446445959,19.65066026,10.60663726,80.34933974,0
290.5,299.4400024,-5.594664068,11.9047619,10.51847405,88.0952381,0
289.2999878,298.3733358,-5.74275998,6.190418062,12.58194674,93.80958194,1
290.7999878,297.5533346,-5.673686863,15.34878043,11.1479868,84.65121957,1
292,296.7666667,-5.459184879,20.93023256,14.15647702,79.06976744,0
287.6000061,295.9599996,-5.5799115,3.317592439,13.19886848,96.68240756,1
288.6000061,294.8,-5.531137069,9.767470249,11.33843175,90.23252975,0
285.7999878,293.8599996,-5.653253867,-1.369947005,3.905038561,101.369947,0
283.7999878,292.4733317,-5.844049035,1.851775104,3.416432783,98.1482249,0
283,291.4799967,-5.990750269,5.649713618,2.043847239,94.35028638,1
284.1000061,290.5399963,-5.9496667,14.28573824,7.262408987,85.71426176,0
283.3999939,289.6666626,-5.905517679,10.4395199,10.12499059,89.5604801,1
283.7000122,288.706663,-5.779695559,15.8274329,13.51756368,84.1725671,0
283.6000061,287.9533305,-5.623229193,15.55560077,13.94085119,84.44439923,1
285.7000122,287.2399984,-5.269037346,34.42629512,21.93644293,65.57370488,1
287,286.9599996,-4.827787872,45.08192211,31.68793933,54.91807789,0
286.8999939,286.5933329,-4.435039764,44.26220077,41.256806,55.73779923,0
286,286.3533325,-4.148583753,36.885209,42.07644396,63.114791,0
285.6000061,286.1333333,-3.908783443,33.60657378,38.25132785,66.39342622,1
286.8999939,285.7866679,-3.572658436,44.26220077,38.25132785,55.73779923,0
285.7999878,285.4466675,-3.356348352,42.15669262,40.00848905,57.84330738,0
285.6000061,285.3266663,-3.164578611,48.80963194,45.07617511,51.19036806,1
285.8999939,285.1266663,-2.954337438,67.69221379,52.88617945,32.30778621,1
288,285.1333333,-2.588429053,87.83791029,68.113252,12.16208971,1
288.1000061,285.4133341,-2.264273233,77.64713063,77.72575157,22.35286937,0
286.7999878,285.7533346,-2.088206478,54.2855399,73.25686027,45.7144601,0
286.5,285.9333333,-1.950395865,50,60.64422351,50,0
284.5,286.1400004,-1.979742013,21.42857143,41.90470378,78.57142857,0
284.2000122,286.1933329,-2.004103497,17.14303153,29.52386765,82.85696847,0
283.3999939,286.2333333,-2.064170467,5.714198521,14.76193383,94.28580148,1
284.6000061,286.0799988,-1.991980705,28.00008138,16.95243714,71.99991862,1
285,285.9199992,-1.880812794,35.06503801,22.9264393,64.93496199,1
287.2999878,285.7933329,-1.588806855,64.93496199,42.66669379,35.06503801,1
288,285.8799988,-1.286079782,74.0260152,58.00867173,25.9739848,1
290.2000122,286.0399984,-0.858744722,81.44344817,73.46814179,18.55655183,0
290,286.2599996,-0.530107176,79.38146925,78.28364421,20.61853075,0
287,286.5400004,-0.505902749,48.45367312,69.75953018,51.54632688,1
288,286.6333333,-0.401401814,58.76293849,62.19936029,41.23706151,0
283.8999939,286.7733337,-0.642019496,16.49488753,41.23716638,83.50511247,0
280.7999878,286.5,-1.070515096,-8.738111463,22.17323819,108.7381115,0
279.5,286.0133321,-1.497734149,0.79369885,2.850158304,99.20630115,1
279.8999939,285.5266663,-1.783473391,6.923029973,-0.34046088,93.07697003,0
279.6000061,285.0866659,-2.010949335,4.615431566,4.110720129,95.38456843,0
279,284.7599996,-2.214118161,13.90731957,8.481927035,86.09268043,1
281,284.4133321,-2.188519741,27.15234733,15.22503282,72.84765267,1
282.2000122,284.2533325,-2.047796134,35.09944482,25.38637057,64.90055518,0
279.7999878,284.0933329,-2.105660826,19.20524983,27.15234733,80.79475017,0
278.3999939,283.7466654,-2.238680701,9.933770819,21.41282182,90.06622918,1
278.7999878,283.1533325,-2.285478176,12.58273595,13.9072522,87.41726405,0
278.2000122,282.5399984,-2.34395883,8.609389305,10.37529869,91.39061069,0
277.5,281.7399984,-2.418906653,3.973548748,8.388558001,96.02645125,0
273.2000122,280.906665,-2.79307954,3.58980619,5.390914748,96.41019381,1
276.8999939,279.9866659,-2.759249735,22.56407126,10.0424754,77.43592874,1
279.1000061,279.2466654,-2.525800911,55.00005086,27.05130944,44.99994914,0
278.7999878,278.9266663,-2.338048439,57.2726163,44.94557948,42.7273837,1
282,278.7933329,-1.909032868,86.36363636,66.21210118,13.63636364,1
284.7000122,278.9599996,-1.335768609,97.60009766,80.41211677,2.399902344,0
281,279.2800008,-1.166565178,68,83.98791134,32,0
276.7999878,279.3733337,-1.355747907,34.39990234,66.66666667,65.60009766,0
275.7000122,279.2266663,-1.576265215,25.60009766,42.66666667,74.39990234,0
273.7999878,278.8733337,-1.882640948,10.39990234,23.46663411,89.60009766,0
270.2000122,278.3133321,-2.388401858,-1.369737026,11.54342099,101.369737,0
270.1000061,277.6733337,-2.765412723,3.246754534,4.092306617,96.75324547,0
269.7999878,277.1200012,-3.053210016,6.748321532,2.875113013,93.25167847,0
267.2000122,276.5200012,-3.451303269,-2.298816303,2.565419921,102.2988163,1
269,275.7866679,-3.580279831,17.52574725,7.325084159,82.47425275,1
272.2999878,275.2200012,-3.377282045,34.53599896,16.5876433,65.46400104,0
271.7999878,275.1599996,-3.219636691,31.95867856,28.00680825,68.04132144,1
273.8999939,274.8199992,-2.891912502,42.78345569,36.4260444,57.21654431,0
270.1000061,274.4733317,-2.905325198,23.19588359,32.64600595,76.80411641,0
269.8999939,273.8933329,-2.898679992,22.1648925,29.38141059,77.8351075,0
269.7999878,273.0866659,-2.868417938,21.64939696,22.33672435,78.35060304,0
268.2999878,272.0933309,-2.931677948,16.46330911,20.09253286,83.53669089,0
267.8999939,271.2466634,-2.979739543,18.25386253,18.7888562,81.74613747,1
269.8999939,270.6533305,-2.823893334,34.12687071,22.94801412,65.87312929,0
268.6000061,270.2666626,-2.773313213,34.09095638,28.82389654,65.90904362,0
267.7999878,269.9199972,-2.765899328,25.58116428,31.26633046,74.41883572,0
265,269.7599955,-2.951931358,14.0186756,24.56359875,85.9813244,0
262.2999878,269.4199951,-3.279428294,2.458913875,14.01958458,97.54108612,1
264,268.9199951,-3.363028301,17.07319494,11.1835948,82.92680506,0
263.3999939,268.706661,-3.438065508,12.1951038,10.57573754,87.8048962,1
265.7999878,268.3333272,-3.266222605,40.84494935,23.37108269,59.15505065,1
266.2000122,267.8999939,-3.062455162,43.66202026,32.23402447,56.33797974,1
267.2000122,267.5266622,-2.788136451,50.70426773,45.07041245,49.29573227,0
267.1000061,267.0799967,-2.549418444,67.61910575,53.99513125,32.38089425,1
267.6000061,266.8799967,-2.293449425,76.00006104,64.77447817,23.99993896,0
