CP,MA,MACD,K,D,R,Trend
343.5,0.22294661975734117,0.046843249320736656,-0.011622776324087244,-0.1586986590700874,0.01883223207288135,0.0
339.0,0.22145552180625208,0.03916435704859185,-0.036009334264284085,-0.07250992692129324,0.04334097969878195,0.0
336.5,0.2188517820357152,0.03104585905873852,-0.049544680947431356,-0.06061059846862769,0.056998515918319045,0.0
328.0,0.21450488633269754,0.018695378644105767,-0.09567051531340633,-0.11289185011792822,0.10324653967137006,1.0
329.6000061035156,0.20826585953546395,0.009866222886547196,-0.08696493419119666,-0.14458830154864574,0.09466314778692282,0.0
328.1000061035156,0.2016533999053017,0.0018409907015166113,-0.0950911442984709,-0.17292001037701935,0.1029115469826461,0.0
328.1000061035156,0.194760002889141,-0.00446850835806852,-0.09507462715023676,-0.1725491304470619,0.10301721877354776,0.0
324.70001220703125,0.1888085666341029,-0.011616845636764442,-0.10883884407249046,-0.186155451938396,0.11690362448562423,0.0
316.70001220703125,0.18281737057810737,-0.022392745817892672,-0.1624018228517732,-0.22802542942262952,0.17058879190541687,0.0
311.79998779296875,0.17534102000372417,-0.03383420433141968,-0.15317827079345098,-0.26416819764081984,0.16148742833829186,0.0
294.0,0.16760189649821347,-0.054223739911896156,-0.19596246907839082,-0.3183626434553181,0.2043938149651164,1.0
295.3999938964844,0.15706121659854505,-0.06866252412720945,-0.11802404983077687,-0.2907574069427065,0.12657758391007484,1.0
297.29998779296875,0.1479798094539177,-0.07794248584833702,-0.10707284088672998,-0.262077511240353,0.11574856300928825,0.0
279.20001220703125,0.14148865941443636,-0.09633891884504756,-0.1978104280945177,-0.26322674935053225,0.2066083381110243,0.0
265.29998779296875,0.13297476630594857,-0.11888779570378098,-0.17785966667831987,-0.30044685636972684,0.18677976443946304,1.0
287.20001220703125,0.12080658344034316,-0.12069329820478286,-0.056775962496397415,-0.2691596888683853,0.06581824785286547,1.0
291.0,0.11074556369083556,-0.11822461871153936,-0.04386943701448849,-0.17340135355551106,0.053033909816970114,0.0
284.6000061035156,0.10221814992858495,-0.11919921620653834,-0.05909918900355484,-0.09952690939597127,0.06838584910273886,0.0
277.20001220703125,0.0929642733993284,-0.12352545978322912,-0.0831825405131635,-0.11595280051226964,0.09259138775973877,1.0
278.0,0.08391015401503152,-0.12499194404782038,-0.07767092724749532,-0.1369786403314505,0.08720196149215104,1.0
281.5,0.07470379366680975,-0.1224102110605364,-0.06117756713592328,-0.1382712966370357,0.07083078822934878,0.0
280.79998779296875,0.06641990355209994,-0.11947080808275745,-0.06412605825406915,-0.12641714075192784,0.07390146604695393,0.0
280.70001220703125,0.0580026342644439,-0.11588691143750328,-0.06431706619306878,-0.11811027398196311,0.07421466053610254,1.0
296.20001220703125,0.05019315760156795,-0.10149257372310776,0.014640363064430794,-0.07094801889795631,-0.0046205823205582195,0.0
290.70001220703125,0.04673489641536925,-0.09271602081516249,0.009991941234248061,-0.024843228318284057,0.0001500257611534134,0.0
284.29998779296875,0.04316384486257255,-0.0890393526949211,-0.008574210167645396,0.009831383861253566,0.01883836326526602,0.0
282.20001220703125,0.04170360795575704,-0.08655009920100293,-0.0032133487834249638,-0.0012743254310697155,0.013599687833955149,0.0
276.70001220703125,0.03959404536287084,-0.08727511101699219,-0.042172468323996064,-0.033722787747767796,0.05268099317812642,0.0
276.3999938964844,0.03611218682997491,-0.08706292354370333,-0.044372443703814844,-0.05599074723747915,0.05500315421223618,1.0
281.1000061035156,0.03592713497211049,-0.08280279708726197,-0.009262924946959862,-0.059753719908265154,0.02001582096036308,0.0
278.79998779296875,0.03918854781522527,-0.08006106346655213,-0.028749134258120406,-0.05140368466158954,0.039624215627196716,0.0
278.6000061035156,0.03796680622256913,-0.07714803860225576,-0.09609859913769242,-0.08357949879814053,0.10709586571313315,0.0
277.3999938964844,0.03600318848164376,-0.0747973140905444,-0.10839526696587046,-0.14524402041029358,0.11951471859836708,0.0
272.70001220703125,0.03500217981223165,-0.07523554788349958,-0.15660792665939044,-0.22477761266143373,0.16784956319963476,1.0
273.6000061035156,0.03450093136784072,-0.07414112009898746,-0.10167855205045358,-0.228248341333686,0.11304237334913736,0.0
270.3999938964844,0.03401786048709675,-0.0745773537100317,-0.12952349790186385,-0.2413907793235884,0.1410095038096792,0.0
268.29998779296875,0.03229289566631962,-0.07547919487655522,-0.14780391742002222,-0.2359140402707688,0.1594121077876614,0.0
262.1000061035156,0.030307631710078692,-0.07945536639199545,-0.15171389862187587,-0.2670379683017935,0.16344427330003128,0.0
258.3999938964844,0.027191021454166575,-0.08413857754757803,-0.1515306978951731,-0.2807271365706958,0.16338325673453735,0.0
253.60000610351562,0.02051508500580916,-0.09005294352607872,-0.12455939802519801,-0.2662677385803601,0.1365341408764639,0.0
253.3000030517578,0.013965893026454852,-0.0938813151722127,-0.12438167288857215,-0.24926561782585638,0.13647859960243267,1.0
261.5,0.00854415080326643,-0.0903943649822277,-0.02324618733063095,-0.16946675443143552,0.03546529775777922,1.0
266.1000061035156,0.005028610975219359,-0.08360109031991747,0.021884273516776714,-0.0783721511601203,-0.009542979525647349,0.0
259.20001220703125,0.0033830282927166215,-0.0819206544866862,-0.02639842234737665,-0.017422121515679175,0.03886189975318068,0.0
257.70001220703125,0.0005136016761267652,-0.08068565771318932,-0.036863648038507495,-0.025892677820599553,0.049449308709679854,0.0
253.39999389648438,-0.0035060723062969386,-0.08167120234700877,-0.06695317349406814,-0.08115336303106574,0.07966101728130276,0.0
252.5,-0.007898196498401212,-0.0821314677352792,-0.06818924507031622,-0.1071489433230323,0.08101927182430711,0.0
247.89999389648438,-0.012422033484490854,-0.0846291549873331,-0.10248192153284416,-0.14796622625913128,0.1154341311042856,0.0
247.10000610351562,-0.017577959173449315,-0.08617565738064709,-0.10708504724799471,-0.1729298208393804,0.12015943948758116,0.0
245.8000030517578,-0.02201351445016265,-0.08729115522178048,-0.11702164846348816,-0.20330550952757268,0.1302182232219142,0.0
235.6999969482422,-0.02685875334180906,-0.09389304730624703,-0.20520988937831566,-0.26720658494554994,0.21852864650627613,0.0
223.6999969482422,-0.03298478306450543,-0.10598113220775908,-0.2098984099198182,-0.33116073508809823,0.2233393492680081,1.0
236.60000610351562,-0.040948061829766395,-0.10571870927024915,-0.046669506010238095,-0.2873982917845927,0.060232627429352516,1.0
242.5,-0.04537551719991932,-0.10042194466754077,-0.00836618025393223,-0.16495256964690969,0.022051483594666552,0.0
242.39999389648438,-0.04802604532529991,-0.09521897662992063,-0.008905643254671372,-0.0399260369965071,0.02271312836772113,0.0
239.60000610351562,-0.049806892081217344,-0.09193952489502316,-0.025438638593865984,-0.026719387269978658,0.0393683053299269,0.0
235.6999969482422,-0.052051879911403656,-0.09093482795259236,-0.04849462034413873,-0.05168093067391407,0.06254646855390668,0.0
232.39999389648438,-0.05654014005733218,-0.09132695011740455,-0.06800627750709937,-0.08844399462154481,0.08218030704127047,1.0
237.3000030517578,-0.06249434193429245,-0.08737141397327461,-0.03657921129465718,-0.0953737684696079,0.05087542200392765,1.0
238.3000030517578,-0.06626459001216087,-0.0826398944316064,-0.021295186581544095,-0.07845436977356424,0.03571357831661035,1.0
241.5,-0.06957329656140633,-0.0758949468050718,0.014119394378747246,-0.027368450702817883,0.00042117823281147845,1.0
255.6999969482422,-0.07149373580102697,-0.060352967049489566,0.15239639577071415,0.09018278469582716,-0.13773364243196623,1.0
257.29998779296875,-0.07061700254334988,-0.04644854828843263,0.14645132351074985,0.19452850738964442,-0.1316663895941157,0.0
250.8000030517578,-0.06859112586705954,-0.03935726785819652,0.06590545162940001,0.22674166308060661,-0.050998337284182405,0.0
246.60000610351562,-0.06762075026771967,-0.03616113548414682,0.037598757170774176,0.15533242183162443,-0.02256946254627579,0.0
246.39999389648438,-0.06718746839254466,-0.033401452472316934,0.03631885107118202,0.08682516859047645,-0.021167376316705334,0.0
245.3000030517578,-0.0649196027341644,-0.03161211497982549,0.02895475592908485,0.06384024204509223,-0.01368110119393213,1.0
250.89999389648438,-0.060631067028837596,-0.026160093719321934,0.06687759601449916,0.08205301046809022,-0.051481761447972514,1.0
254.0,-0.057693565895839356,-0.019557069576611994,0.06819279540807661,0.10188003570875107,-0.05267478115947797,1.0
258.3999938964844,-0.05527379366383532,-0.011264448847330895,0.10669930611175586,0.15024057831036666,-0.09105911233038695,1.0
269.8999938964844,-0.05201924406057338,0.002967598331019415,0.20722064247194424,0.23754010080429483,-0.1914582693071066,1.0
273.29998779296875,-0.04611357380461718,0.016321922097352268,0.1621051812165685,0.29595765234886984,-0.14622062881756348,0.0
273.20001220703125,-0.03885279311062454,0.02651605704329945,0.13104192786521252,0.31109971461805835,-0.11503519638134133,0.0
263.1000061035156,-0.030996075360850934,0.02748574349775608,0.06302428574315388,0.22140312018728994,-0.04689537532371752,0.0
258.6000061035156,-0.025915733228469406,0.024928498570799217,0.02654941846238358,0.13708141720201625,-0.010298329256682866,0.0
256.8999938964844,-0.02185254264681696,0.021492900812787676,0.015258447673661956,0.06505900107575185,0.0011148201690024658,0.0
253.1999969482422,-0.01869575444463393,0.016081360091642363,-0.009399501906830242,0.020008268087742902,0.02589494823715793,1.0
258.6000061035156,-0.018854719709614012,0.015217739684978453,-0.004272362796905174,0.0008358414426854568,0.020889987465595842,0.0
257.3999938964844,-0.01830971834126488,0.013551334685108565,-0.014153634100303996,-0.017459676870174242,0.030893436958057553,1.0
258.70001220703125,-0.016782502202987794,0.01293271486664767,-0.0033408342967303265,-0.013690818624102348,0.020202815194246857,1.0
259.3999938964844,-0.014235585738327122,0.01274446257187755,0.0025086994547696994,-0.009472601853349649,0.014475459333210077,1.0
264.70001220703125,-0.011520944935189925,0.015946615550032146,0.04215951077670854,0.025556742542620435,-0.025053174247565067,1.0
270.20001220703125,-0.007619327132344475,0.021902700740736677,0.08704073021191414,0.08177811557877795,-0.0698122160909063,0.0
265.6000061035156,-0.0037347136704944904,0.023251472163780183,0.019710257212159018,0.09247827140377066,-0.0023595656485860105,1.0
266.3999938964844,-0.0012754365728992864,0.02455529728701397,0.02861366865630996,0.08405218670456056,-0.011140799799470781,0.0
262.5,0.000517651752161104,0.022692107463431452,-0.014411919185684493,0.020944213261964308,0.03200696518649102,0.0
260.0,-0.0005423318186387171,0.01929629236633252,-0.04198646208965889,-0.017433781759403365,0.05970368508513415,0.0
258.70001220703125,-0.0026961974817185856,0.015533582265497203,-0.056313109515298325,-0.0702618667971485,0.07415250935614386,0.0
257.79998779296875,-0.005073477510287747,0.011791200943175229,-0.057867210610718124,-0.09729282899956306,0.07582878714763569,0.0
256.20001220703125,-0.005747092340511427,0.007642913686948978,-0.07782131803680761,-0.11958352683578927,0.0959050711204991,0.0
255.10000610351562,-0.005883734255683926,0.003555027826162432,-0.09153887718555816,-0.14149532947526441,0.10974480666672563,1.0
255.5,-0.0059093808713039835,0.0005555859285819152,-0.08652604672526922,-0.15932219701960387,0.104854152454615,1.0
259.6000061035156,-0.005175419338992178,0.0008971654304170947,-0.044038506981320565,-0.13830760545410983,0.06248878880954711,0.0
258.0,-0.004682174831150284,7.319713417459748e-05,-0.07005828691201091,-0.12494555015532277,0.08863074468982089,0.0
255.60000610351562,-0.0042629730716582164,-0.0021855849436619307,-0.1021019754688984,-0.13463428637669156,0.12079660904699462,0.0
252.5,-0.004529356350254378,-0.00600771111019997,-0.14351301308805167,-0.19651161539767092,0.16232982231713713,0.0
250.6999969482422,-0.0055001414954409964,-0.010149793231152122,-0.1450803024655688,-0.2431783782728325,0.1640192871963467,1.0
253.3000030517578,-0.007787140865971913,-0.011577639283839473,-0.07812520376112347,-0.22826351534191275,0.09718636384429719,0.0
250.1999969482422,-0.010612625220455703,-0.014642361476924761,-0.11098765593800855,-0.20803106726661402,0.13017099122428166,0.0
247.60000610351562,-0.013161480354376986,-0.01862385719769085,-0.14215787241578756,-0.20621295399598108,0.16146338275586378,0.0
245.5,-0.01634158032730002,-0.022947375621164286,-0.137319075027495,-0.24303390927121818,0.15674676027207823,1.0
246.3000030517578,-0.019189611091332673,-0.025566807855388014,-0.08161984355509494,-0.22476558240765382,0.1011697035548893,1.0
248.0,-0.02142747040199959,-0.026224151180450916,-0.05304156170805811,-0.1693310784719049,0.0727135963137679,0.0
246.89999389648438,-0.023110493855231652,-0.02719332134973838,-0.06842428670122694,-0.12647528819726542,0.08821849576355661,0.0
246.5,-0.02483141635612768,-0.027931795888334558,-0.07400352206875414,-0.12173742528843925,0.09391990543840836,0.0
243.1999969482422,-0.0263308330025551,-0.030404594671023487,-0.12022609850490801,-0.16352898445524022,0.14026465603259164,0.0
239.8000030517578,-0.02823868350136796,-0.0342752588112255,-0.14708530271183207,-0.21245938852596663,0.16724603424825008,1.0
241.8000030517578,-0.03085162754032693,-0.035616526076021976,-0.08734921176741889,-0.22076075714280108,0.10763211716327654,0.0
238.3000030517578,-0.0338549482001227,-0.03860798777890638,-0.127712897515365,-0.2254176326662482,0.14811797662136758,1.0
239.39999389648438,-0.03721174722120631,-0.039808379568812335,-0.11173733864385063,-0.20342940120871714,0.1322645913107038,1.0
250.0,-0.039921529335612674,-0.03329083088103231,0.059178743176738054,-0.11228234828580268,-0.03852931709832861,1.0
263.6000061035156,-0.04009390039332846,-0.01880806840553179,0.2517125209666772,0.12373709106041066,-0.2309409216260056,0.0
258.70001220703125,-0.03741276513505816,-0.010515725030006397,0.09401394378252666,0.25172342603341513,-0.07312017132888668,1.0
259.0,-0.03612040594543743,-0.003720520004876151,0.06921829538048614,0.2579683806665149,-0.04820234996317156,0.0
255.60000610351562,-0.03419758580147517,-0.0006295779578362795,0.03924804972875592,0.12580605696632016,-0.018109931497060208,0.0
246.89999389648438,-0.03242231911406077,-0.003992145434540152,-0.03758525618151057,0.04394557541305577,0.05884554707829405,1.0
257.0,-0.03186944001197323,9.372245890722205e-05,0.05173442401690605,0.03306989674805256,-0.030351960604327963,1.0
262.79998779296875,-0.029593111454381264,0.007119635875059664,0.10308130873178449,0.07277705178112985,-0.08157667295270479,0.0
260.8999938964844,-0.026556192224495904,0.011263710655772212,0.08638478623378575,0.14989189925218557,-0.06475797823749721,0.0
257.3999938964844,-0.023666352023374946,0.012041003299025068,0.05553764442396968,0.152257652390825,-0.03378866435976496,0.0
252.1999969482422,-0.02134985929189303,0.009043173591278885,0.009650000457678276,0.09413925690061972,0.012221151525150277,0.0
251.8000030517578,-0.019384589084007465,0.006303832985182668,0.006173213412065253,0.04424415792652913,0.01582011034009484,0.0
247.89999389648438,-0.016862695951857118,0.001476803706479883,-0.028243987322336992,-0.00787163969420106,0.05035948269453658,0.0
246.6999969482422,-0.015433162871216927,-0.0031412382234028953,-0.03880864378730022,-0.03801495152927441,0.061046310630247444,1.0
249.5,-0.013576947948432092,-0.0048903350461943565,-0.01401919459371641,-0.05057540209555886,0.0363790327581195,0.0
244.1999969482422,-0.011405051879689859,-0.00974312709688136,-0.07142805895375691,-0.0774376683832217,0.09391006829032439,0.0
241.8000030517578,-0.012178718105168846,-0.015050404336458302,-0.13098926800756686,-0.13477792335093028,0.1535934483670074,0.0
240.0,-0.015917725209951033,-0.02025602070767238,-0.13912229079614266,-0.2125973616808595,0.1618486420291651,0.0
239.6999969482422,-0.019084001463143405,-0.024328326385445086,-0.11258651394753903,-0.2381994924145093,0.1354350359048524,0.0
231.89999389648438,-0.02236292938104888,-0.032440609008960154,-0.1761227888020718,-0.26627427077187876,0.19909348133438529,1.0
236.60000610351562,-0.026458719616443693,-0.035337479845773165,-0.051377833426832685,-0.21169309174312453,0.07447069638485573,0.0
236.60000610351562,-0.028073277629739574,-0.03723105528433134,-0.05134480545100429,-0.17359782449213831,0.07455983868544644,0.0
229.8000030517578,-0.03156023013629337,-0.04282695729347771,-0.0967434934550198,-0.12422020830626695,0.12008069681659085,0.0
224.0,-0.03738363139990413,-0.05059845313442146,-0.13548031870587213,-0.1765354734962088,0.15893969204528197,0.0
217.60000610351562,-0.04393231915717922,-0.06038547184354078,-0.15967861854756002,-0.2439236522055442,0.18326016171551884,0.0
217.60000610351562,-0.05102129183098059,-0.06739720410921217,-0.11225138804108344,-0.25356998609004516,0.13595510088830148,1.0
222.3000030517578,-0.05714980620738616,-0.06903748351395463,-0.08540015476106395,-0.22241766051837009,0.10922603713825173,0.0
220.5,-0.06233598521936321,-0.07076033847915923,-0.08046011744497439,-0.1731400313662825,0.1044081692028426,1.0
233.10000610351562,-0.06713534104319517,-0.06297824877729684,-0.012778922035752982,-0.11126358099530703,0.03684914302501244,1.0
235.60000610351562,-0.06937963728739856,-0.054533031560907774,0.0006951336891721923,-0.057708365737595704,0.023497256382189573,1.0
245.10000610351562,-0.07168059497887991,-0.04102120157834403,0.0984630794872662,0.053589847743612626,-0.07414852048309091,1.0
245.6999969482422,-0.07124012668768184,-0.029593863645230867,0.1482006979152715,0.15372629061079876,-0.12376397012757132,0.0
240.6999969482422,-0.07024367493643745,-0.023643811964841586,0.08944167054431208,0.2089305137002435,-0.06488277412237538,0.0
236.3000030517578,-0.06983989332896279,-0.021656351741621928,0.056701297138798665,0.18295279233806352,-0.032020232231913685,0.0
235.60000610351562,-0.070195807017518,-0.020343424108019585,0.05155653527069196,0.12283583832737947,-0.02675330202814675,0.0
235.3000030517578,-0.06923631958242749,-0.019308847413751926,0.04939432964189065,0.09792463481092989,-0.024468928212973088,0.0
230.0,-0.06920307092485252,-0.02182037437460081,0.0099209584704792,0.0688252283397897,0.015126610995523036,0.0
225.3000030517578,-0.07015204337473463,-0.026685114060274025,-0.025091915143127308,0.021146564962642847,0.05026165249692673,1.0
234.6999969482422,-0.07071239267375087,-0.02398788951327971,0.04509507704357913,0.01847231309988446,-0.019803171951269866,1.0
234.8000030517578,-0.06845645615764052,-0.021562171987259637,0.04591490828868503,0.04086220445257373,-0.020500835607153056,0.0
231.39999389648438,-0.0649951945527458,-0.02169810276762558,0.02061779090296241,0.06929570717661153,0.004918449218505315,0.0
227.60000610351562,-0.06216262102253096,-0.024105707138826885,-0.0076747450264559045,0.03647059876568961,0.033333152438572614,0.0
226.0,-0.060904055266305296,-0.026807650605215314,-0.06361078213432168,-0.031659129337547984,0.08939135668780081,0.0
223.0,-0.05960801276055045,-0.03063837730090864,-0.11946788039596076,-0.11879846006957079,0.14537062194151587,0.0
222.6999969482422,-0.06120230193245258,-0.03351994845415342,-0.11660426060474804,-0.1865572329060083,0.14262916899309286,1.0
223.8000030517578,-0.06331624067698068,-0.034696597465846114,-0.07203684333628736,-0.19179839619802624,0.09818391841813592,0.0
218.0,-0.06698775700251908,-0.0391000534005755,-0.12328307135340538,-0.19417139205962164,0.14955231297947183,1.0
221.60000610351562,-0.07184690057328999,-0.03974871810015163,-0.08103926695605025,-0.17204818205695865,0.10743067497704882,0.0
219.8000030517578,-0.07511459508211045,-0.04102863670386063,-0.09256782844146844,-0.18481914976070754,0.11908140270811367,0.0
218.60000610351562,-0.07790199912718991,-0.04239110548671957,-0.10532113249173947,-0.17364581942538,0.13195687285474605,0.0
212.60000610351562,-0.08078335304798213,-0.04698656506078319,-0.1774528618324172,-0.23361910171333639,0.20421076814250008,1.0
249.8000030517578,-0.08472228308548933,-0.02541279298260514,0.2716229689538197,-0.007076182595901271,-0.24474289684594563,1.0
284.29998779296875,-0.08078752285211582,0.014637811420529664,0.4172213478402689,0.31796827918911186,-0.3902191100838884,0.0
269.8999938964844,-0.0695872426663311,0.03628593169556414,0.0893916293599627,0.4839571357144368,-0.06226722610436019,0.0
263.79998779296875,-0.06279258899569871,0.04877019949233322,0.05971333217826786,0.35213978406699953,-0.03246676357272783,0.0
249.6999969482422,-0.057144063962207566,0.04862499849823961,0.009597370083977402,0.0985796094107183,0.01777136372221596,1.0
258.3999938964844,-0.05347602304402872,0.05370423368380891,0.04062713540544101,0.06824597001967496,-0.013136236547878377,0.0
251.89999389648438,-0.04749023076370579,0.05274016212916466,0.017558673961323795,0.04202395985668565,0.010054389798324246,0.0
247.39999389648438,-0.04241001270197374,0.04837692501103141,0.0016003157691504926,0.037049497620777534,0.026134912743299297,0.0
245.8000030517578,-0.03760571714979987,0.04332235473619297,-0.004040923897694617,0.009264063296345899,0.03189831701366265,1.0
247.8000030517578,-0.03304039869060796,0.04017091458439324,0.003131239603591252,0.0002896450692244502,0.02484831796661173,0.0
242.1999969482422,-0.028306491261769647,0.03350645762989557,-0.0167492856858082,-0.01112452710749784,0.044851007560963004,0.0
236.5,-0.02353363726274351,0.024097694481582957,-0.03699422967445039,-0.0316228367649362,0.06521811570527405,0.0
234.39999389648438,-0.020482221230311414,0.015032074825183648,-0.044431961008767416,-0.061209128330355966,0.0727780110459772,0.0
228.0,-0.01748522654388818,0.003486142204439418,-0.06718064246663161,-0.09257951836333252,0.09564885636094494,1.0
232.1999969482422,-0.015450671575006967,-0.0028430487351616047,-0.05220345667728494,-0.10204017501114336,0.08079383427941939,0.0
215.1999969482422,-0.011525264714271155,-0.01907220692119061,-0.16185596780123362,-0.17508290689135692,0.19056850896190705,1.0
252.1999969482422,-0.017641863777025386,-0.007063180085014448,0.012204320673154443,-0.1257017655850282,0.016630383896775833,0.0
239.0,-0.023297916720435886,-0.006350799726357661,-0.036986131795048234,-0.1162357476989332,0.06594299962495355,0.0
234.8000030517578,-0.0287341273083316,-0.008531830035180604,-0.02491543844655347,-0.031052557754240415,0.05399446938715216,0.0
232.89999389648438,-0.03382068525215548,-0.011430682851980309,-0.023599974457483654,-0.053324294261608216,0.05280116835949426,0.0
232.10000610351562,-0.03664880181016593,-0.0141298640462952,-0.02614758871893045,-0.0465821215551274,0.055470945433071676,0.0
228.6999969482422,-0.041238636623871956,-0.01836648342927734,-0.046039281042842196,-0.059721961108252467,0.07548480041983288,0.0
222.1999969482422,-0.0452560942678401,-0.025816329184068433,-0.07931775396099859,-0.09438073947389333,0.10888543585155783,0.0
207.89999389648438,-0.049645986360394606,-0.04087378149845947,-0.17266649634026457,-0.18552178291081345,0.20235634059511165,1.0
226.0,-0.05639123896516446,-0.040235387543827994,-0.01460465158993971,-0.16596784780473778,0.04441665805979394,1.0
235.5,-0.060156054566140246,-0.03300564458062335,0.03598441194696821,-0.0942446356214947,-0.006050243411387154,0.0
227.10000610351562,-0.061124472978173486,-0.03256326556672777,-0.008635927616905067,0.007789732944847103,0.03869225806893276,0.0
