CP,MA,MACD,K,D,R,Trend
324.3999938964844,327.0799987792969,11.046297428796095,38.888849643043336,46.91355757153615,61.111150356956664,0.0
344.70001220703125,327.2799987792969,11.767819529011831,99.65286240169203,64.69908396731756,0.34713759830796914,1.0
331.6000061035156,327.7866658528646,11.153993684410239,51.1475609951332,63.22975767995619,48.8524390048668,0.0
334.1000061035156,327.4199991861979,10.745395160184955,59.344282306608605,70.04823523447794,40.655717693391395,0.0
340.79998779296875,327.53333333333336,10.837284939392873,81.31143538678279,63.9344262295082,18.688564613217213,0.0
345.20001220703125,328.5399983723958,11.136775632037768,95.73774494108606,78.79782087815916,4.262255058913935,0.0
351.70001220703125,329.73333333333335,11.763023033602451,99.16670057508681,92.07196030098521,0.8332994249131944,0.0
359.79998779296875,331.52666829427085,12.765773061243863,102.3364492645119,99.08029826022825,-2.336449264511897,1.0
359.70001220703125,333.8666666666667,13.397949269079106,91.04169209798177,97.51494731252683,8.958307902018229,0.0
360.29998779296875,336.4866678873698,13.788422136556676,90.19188336427386,94.52334157558919,9.808116635726133,0.0
364.70001220703125,338.959999593099,14.288214255086132,99.30235396984011,93.51197647736524,0.6976460301598837,0.0
365.1000061035156,341.77333374023436,14.548868969265072,97.91668138385874,95.80363957265757,2.083318616141251,1.0
363.1000061035156,344.4266682942708,14.427742389556101,93.28705306242396,96.83536280537429,6.712946937576029,1.0
358.8999938964844,346.61333618164065,13.833380222105802,83.56480533040214,91.58951325889495,16.43519466959786,1.0
357.8999938964844,348.8066691080729,13.130294418865788,81.24999116968475,86.03394985417027,18.75000883031525,0.0
360.20001220703125,350.8000020345052,12.613287977637412,86.57410612484794,83.79630087497827,13.425893875152058,1.0
359.29998779296875,353.186669921875,11.992687958144245,81.8427823434692,83.2222932126673,18.157217656530804,0.0
360.3999938964844,354.1600016276042,11.457543837646313,84.82382918754585,84.41357255195435,15.176170812454151,0.0
362.70001220703125,356.0800008138021,11.091178322568851,91.05694217124747,85.9078512340875,8.943057828752526,1.0
357.29998779296875,357.9866678873698,10.24697344071609,66.53841458834134,80.80639531571155,33.46158541165865,0.0
357.8999938964844,359.0866678873698,9.516648468140716,68.7258377901969,75.4403981832619,31.274162209803098,0.0
361.3999938964844,359.93333333333334,9.115206982867846,82.23935448826487,72.50120228893437,17.76064551173513,1.0
361.29998779296875,360.5799987792969,8.688832603152889,54.8075484100039,68.59091356282188,45.1924515899961,0.0
364.0,360.67999877929685,8.471146155753047,80.76921948313756,72.60537412713545,19.23078051686244,1.0
355.79998779296875,360.96666463216144,7.549924789784825,1.9229019886321954,45.833223293924554,98.07709801136781,0.0
356.3999938964844,360.6666646321615,6.78999486413818,38.85351185130759,40.515211107692444,61.14648814869241,1.0
355.1000061035156,360.113330078125,6.013526581481472,31.579042471600605,24.11848543718013,68.4209575283994,1.0
349.79998779296875,359.44666341145836,4.91385878446772,-1.3334147135416667,23.033046536455505,101.33341471354167,1.0
349.70001220703125,358.55999552408855,3.9883220445163943,14.525178715431158,14.923602157830032,85.47482128456885,1.0
341.1000061035156,357.94666341145836,2.5316950856471294,-3.0171608670144616,3.391534378291677,103.01716086701447,1.0
338.20001220703125,356.8266642252604,1.1302733673189778,-1.51512874606248,3.330963034118072,101.51512874606249,1.0
337.8999938964844,355.35999755859376,-0.004520304204788772,2.8673403870154788,-0.554983075353821,97.13265961298453,0.0
342.79998779296875,353.93333129882814,-0.5026694476539433,21.554693346733757,7.635634995895585,78.44530665326624,0.0
343.3999938964844,352.75999755859374,-0.8393650765983125,23.674857171202607,16.03229696831728,76.3251428287974,0.0
348.0,351.47332967122395,-0.7266404804583431,39.92930271078166,28.38628440957267,60.07069728921834,0.0
351.1000061035156,350.85333048502605,-0.38274875180093204,50.88339260719439,38.16251749639289,49.11660739280561,1.0
345.29998779296875,350.3999979654948,-0.5716356244712983,30.388619418677628,40.40043824555122,69.61138058132236,0.0
346.3999938964844,349.3266642252604,-0.6253597742947363,34.27556845753526,38.515860161135755,65.72443154246474,0.0
346.6000061035156,348.3333312988281,-0.6443693478200885,34.982325677695414,33.21550451796943,65.01767432230459,0.0
348.1000061035156,347.17333170572914,-0.5322615282423158,51.12107684686189,40.12632366069752,48.87892315313811,0.0
352.3999938964844,346.659999593099,-0.09534313878367584,74.40758225292304,53.50366159249345,25.59241774707696,0.0
354.1000061035156,346.39333292643227,0.3836718796013656,90.15546581238476,71.89470830405656,9.844534187615231,0.0
354.6000061035156,346.3266662597656,0.7944822572010253,80.9955369718796,81.85286167906246,19.00446302812039,1.0
354.3999938964844,346.64666748046875,1.0913329210592337,80.09050336107997,83.74716871511477,19.909496638920036,0.0
359.3999938964844,346.959999593099,1.7103317839560077,93.41560943508544,84.833883256015,6.584390564914563,0.0
362.5,348.17999877929685,2.423105376717274,100.0,91.16870426538848,0.0,1.0
358.20001220703125,349.7999979654948,2.61091352002029,80.22391713790536,91.21317552433027,19.776082862094647,0.0
358.70001220703125,351.15333251953126,2.7681886918956593,79.31040833024211,86.51144182271582,20.689591669757885,0.0
360.0,352.2133341471354,2.963566400446325,84.91380104128027,81.48270883647591,15.086198958719736,0.0
365.20001220703125,353.32000122070315,3.49768305584945,98.80957282677407,87.67792739943214,1.1904271732259244,1.0
364.20001220703125,354.4666687011719,3.7965188051727523,87.22628875394835,90.31655420733425,12.773711246051652,0.0
367.8999938964844,355.3400024414062,4.2825394409217665,87.89804026762145,91.31130061611464,12.101959732378543,0.0
369.3999938964844,356.84666951497394,4.734179090686098,84.34784377830616,86.4907242666253,15.65215622169384,0.0
374.0,358.3800028483073,5.401029114107416,97.11815663339343,89.78801355977367,2.8818433666065695,1.0
368.3999938964844,360.2066691080729,5.41521563571996,70.16391441470287,83.87663827546749,29.83608558529713,0.0
372.8999938964844,361.56000162760415,5.723592931732981,82.64148640182783,83.30785248330805,17.35851359817217,1.0
371.70001220703125,362.9266682942708,5.804247910000697,78.11325361143868,76.97288480932313,21.88674638856132,0.0
377.79998779296875,364.1000020345052,6.287901596011693,92.41375101023706,84.38949700783452,7.586248989762931,1.0
367.70001220703125,365.64666748046875,5.789479490207498,57.58624898976293,76.0377512038129,42.41375101023707,1.0
357.6000061035156,366.53333536783856,4.527302373525401,2.6087221891983696,50.869574063066125,97.39127781080163,0.0
362.0,366.4133361816406,3.837820642812801,26.53061224489796,28.90852780795309,73.46938775510205,0.0
370.8999938964844,366.3800028483073,3.9638635789505656,62.85711794483419,30.665484126310172,37.14288205516581,0.0
375.5,367.22666829427084,4.384394986416453,81.63265306122449,57.00679441698554,18.367346938775512,0.0
387.8999938964844,368.34666748046874,5.6530798474107655,107.99997965494792,84.16325022033554,-7.999979654947917,0.0
399.3999938964844,370.2066670735677,7.500020067877415,100.91952619881465,96.85071963832901,-0.9195261988146551,0.0
409.6000061035156,372.4866658528646,9.6752588774321,105.04855554080704,104.65602046485655,-5.048555540807039,0.0
417.0,375.5133321126302,11.85955935099156,96.85039370078741,100.9394918134697,3.1496062992125986,1.0
409.20001220703125,378.7866658528646,12.813532953902552,83.6448629228609,95.18127072148512,16.355137077139105,1.0
407.3999938964844,381.44000040690105,13.271333798032515,80.84109661711285,87.11211774692038,19.158903382887154,0.0
408.5,383.6666666666667,13.566519176499867,82.55450143698786,82.34682032565387,17.445498563012134,0.0
409.5,386.340000406901,13.722957644797646,84.11213353957254,82.50257719789109,15.887866460427455,1.0
401.3999938964844,388.7800008138021,13.042982081561888,71.4953040016048,79.38731299272173,28.504695998395214,1.0
397.29998779296875,390.75999959309894,12.034533708016284,65.10900287397574,73.57214680505102,34.89099712602427,1.0
394.8999938964844,392.05999959309895,10.915840640612657,61.37069533480439,65.99166740346165,38.62930466519561,1.0
391.70001220703125,393.8733317057292,9.659705474221937,56.386301127629054,60.955333112136394,43.613698872370946,1.0
388.3999938964844,396.14666544596355,8.302222552997875,47.12835835052524,54.9617849376529,52.87164164947476,1.0
387.1000061035156,397.9066650390625,7.04035260498722,39.629618326822914,47.714759268325736,60.370381673177086,1.0
385.5,398.9866658528646,5.843840305781214,23.318368774089894,36.692115150479346,76.68163122591011,0.0
392.8999938964844,399.65333251953126,5.430118327424509,22.766545006815882,28.571510702576234,77.23345499318411,1.0
384.8999938964844,399.9866658528646,4.405918847772682,2.520990444667461,16.20196807519108,97.47900955533254,0.0
385.29998779296875,399.01999918619794,3.5851818016365655,3.64142114414379,9.642985531875711,96.35857885585621,0.0
385.79998779296875,397.3999979654948,2.9411834686052885,5.041980889334922,3.7347974927153906,94.95801911066508,0.0
390.0,395.3199971516927,2.7381523185734977,21.50538104868922,10.062927694055977,78.49461895131078,0.0
392.0,394.0399963378906,2.7074224737500003,28.673841398252293,18.40706777875881,71.32615860174771,0.0
393.3999938964844,393.013330078125,2.764172991926955,33.69174176654157,27.956988071161025,66.30825823345843,1.0
390.0,392.0066630045573,2.5059105173668286,22.641509433962263,28.335697532918704,77.35849056603773,0.0
393.5,390.7066630045573,2.5542130171573945,45.673103727548295,34.00211830935071,54.326896272451705,0.0
398.6000061035156,390.17999674479165,2.9697871091010484,81.11114501953125,49.80858606034727,18.88885498046875,1.0
397.3999938964844,390.26666463216145,3.1658081491329995,74.44441053602431,67.07621976103462,25.555589463975693,1.0
385.6000061035156,390.43333129882814,2.3419987337744033,9.090940617321841,54.88216539095913,90.90905938267817,0.0
385.70001220703125,390.0266642252604,1.6778522572494126,26.046540016351745,36.52729705656596,73.95345998364826,1.0
379.5,389.84666544596354,0.6438008843996954,7.9166412353515625,14.351373956341718,92.08335876464844,1.0
377.1000061035156,389.3399983723958,-0.36514259187612197,27.083346578807543,20.348842610170284,72.91665342119245,0.0
389.8999938964844,388.7799987792969,-0.13038255599360582,65.1785414235176,33.39284307922557,34.82145857648239,0.0
389.8999938964844,388.5799987792969,0.055032088142183966,65.1785414235176,52.480143141947586,34.82145857648239,0.0
392.8999938964844,388.9133321126302,0.43898906473702937,74.10711123019423,68.15473135907648,25.89288876980577,1.0
388.6000061035156,389.4199991861979,0.39178836417153207,61.30953083773461,66.86506116381548,38.69046916226539,0.0
397.6000061035156,389.60666707356773,1.0682916516011574,88.0952402577645,74.50396077523112,11.904759742235504,0.0
406.1000061035156,390.1133341471354,2.2642040089707507,102.97298946896115,84.12592018815342,-2.9729894689611487,1.0
405.5,391.05333455403644,3.127505750686794,84.26966292134831,91.77929754935798,15.730337078651685,1.0
404.8999938964844,391.86000162760416,3.720376933224486,82.9213345988413,90.05466232971692,17.07866540115871,1.0
403.5,392.85333455403645,4.030799264744132,79.7752808988764,82.32209280635534,20.224719101123597,1.0
402.0,393.52000122070314,4.1084144901257105,76.40449438202248,79.70036995991339,23.59550561797753,1.0
394.0,393.7466674804688,3.4842279631155293,58.42696629213483,71.53558052434457,41.57303370786517,0.0
398.20001220703125,393.52000122070314,3.290530342080217,67.86519597085675,67.56555221500469,32.13480402914326,0.0
413.79998779296875,394.36000162760416,4.345716522288853,99.56519085427989,75.28578437242383,0.4348091457201087,0.0
415.3999938964844,396.23333333333335,5.250541321054243,94.98997934711946,87.47345539075202,5.010020652880548,1.0
409.5,398.6266662597656,5.428959626680182,78.6447683639752,91.06664618845817,21.355231636024794,1.0
393.6000061035156,400.7866658528646,4.238501981206809,26.123642460916503,66.58613005733706,73.8763575390835,0.0
395.5,401.03333333333336,3.4090716925218203,31.460703052871693,45.40970462592113,68.5392969471283,1.0
391.5,401.4066670735677,2.40129500830966,20.22474992306314,25.936365145617113,79.77525007693686,1.0
388.8999938964844,401.31333414713544,1.376953301500464,10.144927536231885,20.610126837388908,89.85507246376811,1.0
384.6000061035156,401.3333333333333,0.2156956354558588,1.6713264777863446,10.68033464569379,98.32867352221365,0.0
385.20001220703125,400.46666666666664,-0.6487159594320246,5.7065402177031865,5.8409314105738055,94.29345978229681,1.0
375.1000061035156,399.0733337402344,-2.1242672291040776,6.471829850782403,4.616565515423978,93.5281701492176,0.0
