Number-in-hand,Price,Cash,Return,Action
0,211.0478632,1000,0.0003795045833323935,0
0,211.0,1000,0.0015752123063939901,1
4,219.5,156.0,0.001272782764155736,0
4,224.4,156.0,0.001964349933270578,0
4,226.9,156.0,0.0006711436680537803,0
4,244.4,156.0,-0.0010043606355757445,0
4,250.3614,156.0,-0.004904297671028052,0
4,251.7426162,156.0,-0.004370362109601173,0
4,252.6,156.0,-0.003233414341641638,0
4,278.39,156.0,-0.0014034117039978746,2
0,255.0,1269.56,-0.002797352385838154,1
4,259.0,249.55999999999995,-0.0028465576336924705,0
4,272.1,249.55999999999995,-0.007436435492085902,2
0,268.21855,1337.96,-0.011291210542178676,0
0,267.1716526,1337.96,-0.008795691778681947,0
0,266.89,1337.96,-0.006691521780747814,1
5,279.39,3.5100000000002183,-0.0015338271097152822,0
5,286.8,3.5100000000002183,-0.002899930030860678,0
5,287.3,3.5100000000002183,-0.0017693417028153686,0
5,290.89,3.5100000000002183,-0.005563879527562816,0
5,292.21012,3.5100000000002183,-0.0052331437279119885,0
5,292.50175024000004,3.5100000000002183,-0.006724908252574965,0
5,292.6,3.5100000000002183,-0.0025848970974807718,0
5,310.6,3.5100000000002183,0.0010513056770001916,0
5,319.6,3.5100000000002183,0.0011736098486665799,2
0,314.0,1601.5100000000002,0.00026458394517765065,0
0,312.0,1601.5100000000002,0.001992948523659928,1
5,327.1329,41.51000000000022,0.002296514987268809,0
5,332.1946908,41.51000000000022,0.0015135060630472048,0
5,333.9,41.51000000000022,0.005525103930827431,0
5,344.3,41.51000000000022,0.003953029935150078,0
5,360.4,41.51000000000022,0.0045464694859232236,0
5,385.4,41.51000000000022,0.004222279088819915,2
0,361.2,1968.5100000000002,0.004443608330587745,0
0,343.0104,1968.5100000000002,0.0027447183919740168,0
0,335.60860560000003,1968.5100000000002,0.002866939718509995,0
0,333.2438415984,1968.5100000000002,0.0009153743104088161,0
0,332.6,1968.5100000000002,2.286582381771929e-17,1
5,341.8,305.51000000000033,-0.0026087298706479107,0
5,366.5,305.51000000000033,-0.0011401562270680298,0
5,369.3,305.51000000000033,-0.0006417023899947616,2
0,359.024,2152.01,0.0005832920981017971,0
0,356.365064,2152.01,0.002693931571201714,0
0,355.3,2152.01,0.002839466377539036,1
6,361.8,20.210000000000377,0.003579724301460723,0
6,363.4,20.210000000000377,0.003962953665660332,2
0,358.9,2200.61,0.0043020065560656065,1
6,359.8,47.20999999999992,0.005007005264480629,2
0,353.97769999999997,2206.01,0.010543156109141092,0
0,352.5482424,2206.01,0.008757957967560896,0
0,351.9,2206.01,0.008108908726234314,0
0,337.6,2206.01,0.006842251842295306,0
0,324.5,2206.01,0.006918726756654767,1
6,339.4,259.0100000000002,0.007382190139246821,0
6,339.8,259.0100000000002,0.007575717123206332,2
0,330.843,2297.8100000000004,0.00810733168547311,0
0,328.061416,2297.8100000000004,0.007194663192859321,0
0,326.8,2297.8100000000004,0.006170950413691523,0
0,323.0,2297.8100000000004,0.0022131791728698083,1
7,327.9,36.8100000000004,0.0024178287610519544,2
0,319.2368,2332.11,0.0022815066960500817,0
0,314.3,2332.11,0.002492635757565796,1
7,332.58750000000003,132.01000000000033,-0.0003458579143201824,0
7,339.85616250000004,132.01000000000033,-0.0002986704284832076,0
7,341.8,132.01000000000033,-0.0003849326512079873,2
0,338.4,2524.61,-0.0007755584088868525,1
7,339.6,155.80999999999983,0.0014813877475994008,0
7,356.9,155.80999999999983,0.0023278786818978327,0
7,358.6,155.80999999999983,0.0012430240843680934,2
0,355.91450000000003,2666.01,0.00285953380590832,0
0,354.955469,2666.01,0.003437215714258559,0
0,354.5,2666.01,0.0033522418029038317,0
0,353.8,2666.01,0.004465715058374241,1
7,355.3,189.41000000000025,0.005102025360187111,0
7,362.2,189.41000000000025,0.004520517416091602,0
7,363.9,189.41000000000025,0.004862702114454696,0
7,366.474,189.41000000000025,0.0040909424000854615,0
7,367.168602,189.41000000000025,0.003826605818325926,0
7,367.5,189.41000000000025,0.005063527655438848,2
0,363.7107,2761.9100000000003,0.003221274643238512,0
0,362.4,2761.9100000000003,0.0032077403752893085,0
0,359.2,2761.9100000000003,0.0034826223965250787,0
0,356.883,2761.9100000000003,0.0032012217807136146,0
0,356.047802,2761.9100000000003,0.002491701530007105,0
0,355.790776322,2761.9100000000003,0.002989885391185512,0
0,355.7,2761.9100000000003,0.002614104368421378,0
0,353.0,2761.9100000000003,0.0018614243845170614,0
0,346.5,2761.9100000000003,0.0016940837520348223,0
0,339.09479999999996,2761.9100000000003,0.0030024905667942756,0
0,334.4,2761.9100000000003,0.004280417897282886,0
0,329.0792,2761.9100000000003,0.0032205198427503303,0
0,327.71677999999997,2761.9100000000003,0.0027039440665214986,0
0,327.2,2761.9100000000003,0.002911245614169412,1
8,333.0,144.3100000000005,0.0021481564968646376,0
8,343.5,144.3100000000005,0.0010100639802112,2
0,339.0,2892.3100000000004,0.006779282199533837,0
0,336.5,2892.3100000000004,0.009528391274715331,0
0,330.5585,2892.3100000000004,0.011086081029809099,0
0,328.849422,2892.3100000000004,0.00941828935291878,0
0,328.0,2892.3100000000004,0.008009988350716847,1
8,329.6,268.3100000000004,0.008564277440218811,2
0,328.1,2905.1100000000006,0.005853998413506826,0
0,325.4072,2905.1100000000006,0.005692606348936885,0
0,324.7,2905.1100000000006,0.008393685289237524,0
0,318.82,2905.1100000000006,0.006509288948481892,0
0,317.36992,2905.1100000000006,0.001994558541763569,0
0,316.7,2905.1100000000006,-0.00031368296033853626,0
