Number-in-hand,Price,Cash,Return,Action
213,21.75,8.266750000017431,0.0007107767552166336,2
0,21.46,4641.016750000017,-0.0013448014812527391,0
0,21.46,4641.016750000017,-0.00023742271134717178,0
0,21.46,4641.016750000017,0.0018490636374537662,0
0,21.46,4641.016750000017,0.003784348989556035,1
216,21.48,5.656750000010241,0.0031945315787804685,0
216,21.56,5.656750000010241,0.002315849045579999,0
216,21.57,5.656750000010241,0.0017477570412812247,0
216,21.68,5.656750000010241,0.0014857299852683225,0
216,21.686310000000002,5.656750000010241,0.0019336273440148568,0
216,21.68876385,5.656750000010241,0.0023889106946787014,0
216,21.69,5.656750000010241,0.004599915516163491,2
0,21.64,4690.69675000001,0.004938237733300477,0
0,21.46,4690.69675000001,0.005530169581654485,1
218,21.8,12.416750000003184,0.004399418083740789,2
0,21.76,4764.816750000004,0.0033712178230683025,0
0,21.63004,4764.816750000004,0.003984505884415531,0
0,21.58296864,4764.816750000004,0.004401496607780593,0
0,21.57,4764.816750000004,0.0035912995379228873,0
0,21.45,4764.816750000004,0.002623014878837746,1
222,21.75,2.916750000023434,0.003261189683831392,0
222,21.97,2.916750000023434,0.0018135722765007744,0
222,22.14,2.916750000023434,-0.0013092827379293029,2
0,21.91659,4917.996750000023,-0.004558381888469592,0
0,21.85029102,4917.996750000023,-0.004199454414271318,0
0,21.824101857,4917.996750000023,-0.0051088343996961915,0
0,21.81,4917.996750000023,-0.00566556228165119,0
0,21.15,4917.996750000023,-0.0046259635931629696,1
232,21.29,11.196750000024302,-0.004647361342985189,0
232,21.86,11.196750000024302,-0.003302326769215444,2
0,21.620929999999998,5082.716750000024,-0.0031368936076186515,0
0,21.51965597,5082.716750000024,-0.0015732379570405964,0
0,21.47,5082.716750000024,0.0007559216421068885,0
0,21.39,5082.716750000024,0.0020451398825168466,1
237,21.49,13.286750000016951,0.0035060390553714334,0
237,21.79,13.286750000016951,0.005870928952816918,2
0,21.56,5177.516750000016,0.006134187295193335,0
0,21.28525,5177.516750000016,0.00414081516036699,0
0,21.22753325,5177.516750000016,0.0037705174029503768,0
0,21.21,5177.516750000016,0.002049619058404452,0
0,21.13,5177.516750000016,0.0010725554519961705,1
245,21.2,0.6667499999949698,-8.132017345142545e-05,2
0,20.79,5194.666749999995,-0.001880431483657096,1
249,20.87,17.956750000002877,0.0007586380964573703,2
0,20.85017,5214.586750000003,0.00028129385843792757,0
0,20.84388494,5214.586750000003,-0.001741870402256093,0
0,20.84,5214.586750000003,-0.0018050323306863906,0
0,20.18,5214.586750000003,-0.0033269754700698748,0
0,19.8,5214.586750000003,-0.007599532804554036,1
263,19.89,7.186749999977543,-0.006007080632129127,0
263,19.93,7.186749999977543,-0.007304898656285669,0
263,20.10576,7.186749999977543,-0.004474996537499368,0
263,20.16405408,7.186749999977543,-0.002334886055402461,0
263,20.19,7.186749999977543,-0.0036662333864762426,2
0,20.14,5317.156749999977,-0.0034317967493012894,1
264,20.29,0.19674999996620102,-0.004089692506823623,0
264,20.38,0.19674999996620102,-0.002465301725469701,2
0,20.37,5380.516749999966,0.0017475587849948213,0
0,20.34603,5380.516749999966,0.006089591696495995,0
0,20.34161001,5380.516749999966,0.004618242638066651,0
0,20.34,5380.516749999966,0.005798129467446655,0
0,20.28,5380.516749999966,0.004057043894056938,1
265,20.46,6.316749999964344,0.0028987216208290747,2
0,20.18,5428.216749999965,0.0026869110796806832,0
0,19.72,5428.216749999965,0.0009799996765849645,0
0,19.53088,5428.216749999965,0.0008279292625498335,0
0,19.49643424,5428.216749999965,-0.0010269774856984202,0
