Number-in-hand,Price,Cash,Return,Action
59,37.26,26.828199999997125,0.0060843513189546275,0
59,37.71,26.828199999997125,0.0069412516293332425,2
0,37.59,2251.718199999997,0.006427252831780909,0
0,36.57,2251.718199999997,0.004302339495189436,0
0,36.00192,2251.718199999997,0.003223223027539672,0
0,35.894968320000004,2251.718199999997,-0.0008185710121768856,0
0,35.85,2251.718199999997,-0.002343318801489527,0
0,35.61,2251.718199999997,-0.0041212550088486856,0
0,34.74,2251.718199999997,-0.0068814113004369015,1
64,35.79,28.358199999997638,-0.0039975066148579185,0
64,36.22,28.358199999997638,-0.002830891271817514,0
64,36.28743,28.358199999997638,-0.003845391096030333,0
64,36.32093259,28.358199999997638,-0.0034343827135198783,0
64,36.33,28.358199999997638,-0.0006584385928179181,0
64,37.1,28.358199999997638,0.0030044699246118143,0
64,38.18,28.358199999997638,0.00617146908437195,0
64,38.84,28.358199999997638,0.008010707637749512,0
64,39.15,28.358199999997638,0.009477392514712607,2
0,38.7166,2533.9581999999978,0.010837668782254579,0
0,38.6356796,2533.9581999999978,0.007650766672079798,0
0,38.6,2533.9581999999978,0.006364082401551828,1
65,39.11,24.958200000000872,0.007490678845746064,2
0,38.71,2567.108200000001,0.0063703734148669216,0
0,38.43,2567.108200000001,0.005619455834364229,0
0,38.1,2567.108200000001,0.002659731251926594,1
67,38.26031,14.408200000004243,0.00021012481385546158,0
67,38.31508634,14.408200000004243,-0.001360692557774417,0
67,38.33,14.408200000004243,-0.0021167543044348417,2
0,36.6,2582.518200000004,-0.005622020822818383,0
0,35.93,2582.518200000004,-0.007260359037330478,0
0,35.5,2582.518200000004,-0.008371957998941516,0
0,35.28,2582.518200000004,-0.010306195762883228,1
73,35.436,7.078200000002425,-0.008836971203977095,0
73,35.490684,7.078200000002425,-0.007956816506941229,0
73,35.512348524000004,7.078200000002425,-0.007033380038911213,0
73,35.52,7.078200000002425,-0.0074317148312186675,0
73,36.95,7.078200000002425,-0.003627807045116928,2
0,36.86,2704.428200000003,-0.003910592715078659,1
73,37.09,13.648200000003328,0.0013299151094178813,2
0,36.84044,2721.2182000000034,0.002502355372998601,0
0,36.77378572,2721.2182000000034,0.003525255029035398,0
0,36.75,2721.2182000000034,0.0040821994520255,0
0,35.97,2721.2182000000034,0.0014957005157746456,1
75,36.1,23.46820000000568,0.0017022625831494824,2
0,35.92,2730.9682000000057,0.0011413761690455607,0
0,35.7,2730.9682000000057,0.0005054770661623972,0
0,35.225699999999996,2730.9682000000057,-0.004778971755709503,0
0,35.1234186,2730.9682000000057,-0.004825884766534782,0
0,35.08,2730.9682000000057,-0.005571622399751723,1
77,35.97,29.808200000008767,-0.0023910897147880923,0
77,36.32,29.808200000008767,-0.0012416693038631512,0
77,37.0,29.808200000008767,0.0006779686985378992,0
77,37.13,29.808200000008767,0.0031740010481456477,2
0,37.06844,2888.818200000009,0.002647306839177705,0
0,37.0500962,2888.818200000009,0.003097670479595429,0
0,37.04,2888.818200000009,0.003684772099238536,1
77,37.72,36.73820000001103,0.006841452792814104,2
0,37.28,2941.178200000011,0.005958888524106123,0
0,36.86,2941.178200000011,0.004949578473769508,0
0,36.75,2941.178200000011,0.002145296795131331,1
80,37.1673,1.178200000011202,0.0023060788712530303,0
80,37.3239071,1.178200000011202,0.0008716149709342581,0
80,37.4,1.178200000011202,0.0007245436231497371,0
80,37.42,1.178200000011202,0.0009439387115331516,0
80,37.57,1.178200000011202,0.0013934911355924634,2
0,37.39,3006.778200000011,0.000940487921104384,0
0,37.15,3006.778200000011,-0.001522668660148846,1
80,37.31464,34.77820000000674,9.287531246210046e-05,0
80,37.37093392,34.77820000000674,0.001376628211282863,0
80,37.39,34.77820000000674,0.0017265063330176755,2
0,37.06,3025.9782000000064,-0.00028911215884089433,0
0,35.74,3025.9782000000064,-0.004336355262228495,1
84,35.97,23.81820000001177,-0.0038985446712953625,2
0,35.59,3045.298200000012,-0.005014062132384228,0
0,35.437960000000004,3045.298200000012,-0.005842229758250677,0
0,35.39727208,3045.298200000012,-0.005476853170556504,0
0,35.38,3045.298200000012,-0.004881708243212897,1
86,36.0,2.618200000005899,-0.003586680448590139,0
86,36.15,2.618200000005899,-0.003321628574973209,2
